,Refcode,ΔE,P1/P2,O…O,O-H-O,O_H1-O_H3,O_H1-O_H4,O_H2-O_H3,O_H2-O_H4,min H…O,min H…H,H1…H4,H-O-H-H3,H-O-H-O,H-O-H-H4,O-H1-H3,O-H1-H4,H1-O-H2,H3-O-H4,R(H1O),r(H1O),R(H1H3),r(H1H3),R(H1H4),r(H1H4)
7804,YAPMEJ,-2.11,82.692,2.82,127.696,87.043,80.476,67.032,174.577,2.101,2.728,2.76,100.21,120.079,140.416,119.32,121.661,103.779,110.229,1.6624503359528,1.2847022536332,2.3785388150248,1.3358656764138,2.349225307029,1.448703025749
7805,ZOXSEM,-4.13,53.392,2.82,167.838,79.109,55.878,34.887,111.685,1.841,2.323,2.398,37.192,83.482,111.912,148.837,169.389,107.532,111.258,0.38785544249397,1.7996802926431,1.202093336116,1.9877878687791,0.44156785731284,2.3569942357562
7806,APADEB,-4.38,33.744,2.821,174.85,57.777,54.691,57.734,154.479,1.83,2.502,2.506,29.671,50.13,163.098,160.058,163.017,100.408,105.065,0.16426715506206,1.8226124935838,0.85335395219553,2.3519759846292,0.73197240401455,2.3967170045212
7807,BAFXOV,-4.88,48.308,2.821,166.965,58.838,74.527,71.873,171.444,1.845,2.412,2.477,80.765,178.165,174.57,163.397,146.368,110.869,106.881,0.41613277799889,1.7974589038626,0.68920136973439,2.3114379662791,1.3719029316802,2.0623800197944
7808,CHXAMH04,-4.6,89.426,2.821,175.852,81.046,43.201,98.549,139.22,1.83,2.268,2.617,94.086,76.333,157.345,150.805,166.904,105.611,100.07,0.13236945072195,1.8252063797049,1.1062929336819,1.9798838210576,0.59296852366936,2.5489365095932
7809,DUYHIP,-4.81,78.239,2.821,174.183,70.471,66.721,101.505,143.432,1.832,2.282,2.446,99.857,91.11,134.763,160.734,154.901,103.25,107.084,0.18567591095507,1.8225664476477,0.75295564823342,2.1542009636506,1.0375531284628,2.2150393914369
7810,EMUSUB,-3.86,67.889,2.821,162.4,91.553,51.573,56.736,73.63,1.859,2.205,2.401,77.474,118.259,32.727,142.317,174.334,105.802,105.778,0.56210562690508,1.7719814514271,1.3478994168143,1.7450478968074,0.23704893988487,2.3892695118173
7811,FUFGOD,-3.3,88.897,2.821,156.557,80.786,93.407,26.703,116.313,1.882,2.155,2.41,55.642,119.504,118.819,151.046,133.786,104.515,106.281,0.74872837927726,1.7266527775047,1.0432511762664,1.8856436522362,1.7398496829677,1.6676399733387
7812,GIXDUM,-4.46,79.968,2.821,163.762,97.491,48.167,109.954,59.048,1.854,2.17,2.477,127.957,156.293,51.537,139.498,170.418,106.64,105.848,0.51843019246116,1.780041048837,1.4093598627087,1.6500317504174,0.41231889024197,2.4424418381508
7813,HEBHUR,-4.85,61.924,2.821,165.425,85.604,54.003,144.103,109.246,1.849,2.342,2.571,153.378,172.98,133.814,142.799,157.345,100.584,102.963,0.46529547214767,1.7894974500118,1.4160036854392,1.8654483543703,0.9903012859559,2.3726239405001
7814,IDULUQ,-4.5,80.167,2.821,167.9,63.337,36.533,93.744,117.75,1.842,2.558,2.634,93.528,118.384,148.322,151.442,170.692,111.791,99.342,0.38611739286884,1.8010767221094,1.2228471274155,2.246777448474,0.42602740226663,2.5993184977063
7815,ISUSUK,-4.55,87.21,2.821,170.42,64.581,42.582,90.289,96.495,1.837,2.52,2.6,73.164,46.424,54.374,152.611,167.927,106.995,105.552,0.30572191491568,1.8113815475322,1.1592739065244,2.237517376391,0.54381020239332,2.5424929623842
7816,JOQLEI,-3.17,81.237,2.821,160.287,62.507,62.868,67.743,85.896,1.866,2.288,2.675,7.461,86.621,80.533,165.496,145.703,106.782,106.713,0.62941833767689,1.756641271346,0.57302409255544,2.2150818019547,1.5073164733068,2.2098918637114
7817,LEYPUB,-4.07,58.958,2.821,168.397,67.047,75.68,47.888,146.771,1.841,2.282,2.418,52.922,178.794,155.631,163.777,147.954,101.107,103.484,0.37027887802252,1.8033786492277,0.6375373330641,2.1911344433762,1.2829906791571,2.0495509062222
7818,MAJRUL,-4.51,41.765,2.821,172.484,86.694,42.678,154.202,68.047,1.833,2.221,2.588,163.143,166.953,43.293,147.55,169.871,104.013,109.193,0.2397619920468,1.8172515475767,1.1917073246618,1.8742130754926,0.4551386340925,2.5476641897543
7819,NURYAB,-4.36,73.013,2.821,166.15,90.208,37.983,70.5,83.042,1.847,2.293,2.651,67.1,62.288,5.092,141.317,166.363,110.245,105.954,0.44213641365463,1.7932998610719,1.433150384552,1.7899522270883,0.62502555172957,2.5762655258504
7820,OZUFUL,-4.45,33.042,2.821,170.572,64.538,55.567,52.686,160.577,1.837,2.436,2.577,52.821,121.775,166.591,156.8,157.059,105.063,112.434,0.30091542978958,1.8121862222505,0.95964249176356,2.2390136864258,1.0044708861131,2.3731766135185
7821,PEZNAJ,-4.85,77.665,2.821,156.51,77.487,93.477,79.341,160.22,1.882,2.355,2.365,108.574,154.167,171.948,145.531,134.782,105.591,110.563,0.7501445086811,1.7260380111966,1.3328364096241,1.941538592246,1.6786582429076,1.6659326227427
7822,RALBUD,-4.46,61.581,2.821,169.632,106.064,63.345,137.508,114.561,1.839,2.001,2.43,149.399,151.778,132.416,140.051,158.046,102.92,106.036,0.3309644386343,1.8089730623642,1.2848530759811,1.533999208977,0.90848485891536,2.2537868712728
7824,VAGSOL,-4.14,85.933,2.821,156.797,87.534,22.18,86.558,100.391,1.882,2.353,2.768,62.494,31.201,3.47,138.866,163.136,111.365,106.428,0.74148924561545,1.7297738865634,1.5478558802375,1.7722164580023,0.80299943665893,2.6489650629492
7825,WETQIW,-4.05,54.075,2.821,164.163,62.349,71.597,120.987,37.408,1.853,2.48,2.508,87.537,31.725,7.045,154.751,146.682,108.553,107.265,0.50568659715086,1.782663755581,1.0578513262083,2.2430672240571,1.3776077017583,2.0957721775174
7826,BPODCU01,-4.18,78.402,2.822,167.994,75.039,55.966,64.864,78.441,1.843,2.384,2.585,41.867,1.435,44.949,149.737,155.853,105.889,105.85,0.38337002510398,1.8026858916217,1.2014643897311,2.0591112937887,1.0574695384475,2.3588096945823
7827,COSVOV,-4.41,86.025,2.822,154.023,96.929,44.525,86.732,147.644,1.896,2.365,2.464,75.281,59.065,115.851,132.07,168.253,108.741,111.056,0.83046755235649,1.7044470201455,1.7556028200558,1.5846399396116,0.50164696282621,2.4123943136824
7828,COVPIN03,-4.92,56.691,2.822,170.267,82.735,37.216,132.701,104.76,1.838,2.305,2.62,123.818,95.961,107.876,147.19,173.358,104.208,107.455,0.31072690574265,1.8115443108154,1.2489755642756,1.9372880632065,0.3030430855192,2.6024152029065
7829,COVPIN04,-4.98,57.26,2.822,166.028,85.451,35.289,129.847,108.015,1.848,2.333,2.613,120.528,98.94,144.448,143.389,175.34,104.809,107.572,0.44619533257378,1.7933247684648,1.3913521926922,1.8727060836903,0.21228718702758,2.6043623308257
7830,DETFUE,-4.68,86.492,2.822,173.275,70.257,46.607,82.964,85.163,1.833,2.433,2.555,80.546,104.179,59.697,152.396,168.419,108.122,106.831,0.21465177575498,1.8203883143893,1.127349777201,2.156054609662,0.51292409548982,2.5029849924172
7831,EXAFEO,-5.33,79.383,2.822,166.48,92.371,77.409,130.726,118.636,1.847,2.252,2.27,141.309,152.478,140.284,141.168,152.426,112.685,107.588,0.43180047159349,1.7958166255862,1.412091778558,1.7542807098435,1.0507690190804,2.0121591558674
7832,GOFWOP02,-4.54,48.687,2.822,176.99,65.34,41.28,130.877,74.95,1.83,2.445,2.635,130.554,168.872,36.789,156.474,167.571,110.153,104.452,0.096093755997255,1.8274753049107,0.97595885658318,2.2417692366202,0.56713009587253,2.5732447326975
7833,GOGRAW,-4.88,60.467,2.822,173.956,72.17,38.676,124.477,89.98,1.833,2.407,2.633,118.25,101.735,62.872,152.041,170.55,106.934,110.379,0.19300054826775,1.8228109579351,1.1284969619539,2.1260629357714,0.43230396701582,2.5972682341457
7834,HEYZAO,-4.62,36.823,2.822,159.205,97.871,28.605,144.417,111.221,1.871,2.224,2.652,133.708,107.052,152.154,136.499,171.288,103.502,101.185,0.66425248995806,1.7491168141621,1.5309287323302,1.61320588163,0.40169272919304,2.6214017149825
7835,HOCFAI,-3.98,68.325,2.822,162.858,71.488,80.8,76.047,178.892,1.858,2.223,2.453,107.786,161.153,173.578,160.121,142.06,98.2,103.142,0.54762855326036,1.7754624658533,0.7558975688278,2.0905376976845,1.5081925484835,1.9345708145992
7836,IVUMOD,-2.58,52.475,2.822,141.136,24.427,86.223,103.769,52.556,1.98,2.584,2.682,78.358,81.679,67.555,161.132,126.799,104.448,105.19,1.2423984192872,1.5417023602994,0.83563710871677,2.4451516563468,2.1475895766906,1.6065438089544
7837,KAKDAD,-3.37,70.812,2.822,174.533,92.796,64.108,37.524,141.167,1.832,2.045,2.494,45.907,123.259,137.331,150.232,154.812,104.945,103.838,0.17453909102862,1.8236666651839,1.0153204792052,1.7751476908997,1.0614209005792,2.2568610218207
7838,LIKMAV,-4.37,80.016,2.822,167.012,74.236,76.064,106.754,149.492,1.846,2.2,2.447,128.51,125.029,141.549,160.034,146.392,103.465,102.451,0.41488292106028,1.7987740719202,0.75121740828829,2.0677699111566,1.3544336883784,2.037969181265
7839,MIFVUS,-4.34,49.702,2.822,169.2,74.218,61.049,38.592,132.1,1.84,2.333,2.56,21.356,84.299,115.078,152.933,153.377,112.726,109.968,0.34478161883773,1.8074085413408,1.0615899031471,2.077478249594,1.1471820499661,2.2885745223251
7840,MUGHOL,-4.0,23.672,2.822,171.886,91.598,24.584,161.786,91.959,1.835,2.179,2.738,176.658,171.466,97.501,145.174,173.348,105.474,101.563,0.25899765482409,1.8166301810758,1.244396687297,1.7887196215853,0.31716624986695,2.7195679013302
7841,NIQXER,-1.46,74.151,2.822,175.131,104.803,91.387,117.381,23.57,1.832,1.883,1.986,133.955,169.481,17.575,146.579,155.041,108.549,108.655,0.15549619551214,1.8253889813356,1.0371313388267,1.5716385036081,0.83803165209517,1.8005274088685
7842,NOWTUO,-3.3,55.046,2.822,158.317,63.805,75.038,57.53,157.054,1.876,2.205,2.507,87.363,155.27,176.479,171.507,142.902,102.621,102.832,0.69312771197266,1.7432584360603,0.32565331657284,2.1808197810468,1.5121726271415,1.9995956955655
7843,OMUVUO,-3.28,20.657,2.822,169.913,56.594,43.079,42.129,133.242,1.839,2.413,2.725,4.385,159.28,153.383,167.677,158.521,97.488,97.918,0.32208861126026,1.8105744741646,0.51498868633936,2.3574044313487,0.99778650757254,2.5357537509203
7844,PIGNEZ,-3.4,14.265,2.822,168.386,73.759,36.329,24.176,131.279,1.842,2.297,2.674,13.995,90.157,159.139,154.984,166.844,96.535,107.265,0.3708264123129,1.8042870536395,0.97133545451456,2.0815178199581,0.60861081755291,2.6038181335795
7845,QUVFIX,-4.23,68.396,2.822,172.612,85.078,54.098,62.161,153.342,1.834,2.222,2.47,51.074,7.257,166.981,148.961,166.445,100.056,104.781,0.23583020609056,1.8187743438633,1.1457107748517,1.9038463226817,0.57891530075329,2.4011990909864
7846,SERMEK,-5.02,87.176,2.822,173.929,76.303,59.709,113.299,130.642,1.833,2.303,2.419,100.458,36.589,124.359,153.314,163.872,105.09,107.884,0.19385950623367,1.8227198061805,1.0342788968873,2.0576870907535,0.67195984781701,2.3237966698749
7847,TOXDAN,-3.57,80.048,2.822,176.321,92.106,44.46,74.356,141.721,1.831,2.048,2.604,67.715,18.076,168.073,150.962,166.874,97.753,107.162,0.11748895076037,1.8272266817363,0.99407786666868,1.7905622566667,0.59135084997636,2.5359653334051
7848,VINKIN,-3.27,59.241,2.822,160.328,60.002,91.969,106.848,12.13,1.867,2.33,2.332,55.244,34.84,16.726,165.43,137.671,102.871,106.171,0.62849778563007,1.7580328590382,0.58614093343688,2.2550695790041,1.5703379901393,1.7240251148766
7849,XIBYOX,-4.94,39.957,2.822,174.039,78.102,43.694,156.546,85.504,1.832,2.336,2.603,157.316,161.911,77.195,150.195,167.386,107.424,111.713,0.19025592880791,1.8220940375166,1.1611080663946,2.0269987809945,0.56844755555257,2.5401725092179
7850,ACIXUH,-4.81,26.606,2.823,170.877,77.57,35.587,161.625,82.528,1.838,2.382,2.638,157.521,142.397,52.604,148.396,173.657,108.591,109.315,0.29142303830928,1.8147497383228,1.2482760628849,2.0287264159636,0.29144687165343,2.6218510104511
7851,CADFIY,-4.37,47.626,2.823,177.018,67.615,45.561,53.692,120.58,1.83,2.374,2.623,41.518,154.68,123.044,158.331,164.168,108.115,108.255,0.095200671648296,1.827522046958,0.87658524194505,2.2062353259805,0.71560058697531,2.5234985238594
7852,DEHSAM,-4.15,86.374,2.823,168.113,101.667,95.766,119.565,122.16,1.844,1.982,2.149,144.219,164.579,136.763,144.021,142.506,107.7,105.416,0.37983110939193,1.804456795919,1.1644025887397,1.6038985664113,1.3080497653465,1.7050533162857
7853,EHUDUG,-4.04,86.567,2.823,161.025,94.57,67.729,108.75,36.283,1.865,2.275,2.505,97.32,75.763,36.153,137.785,148.709,102.289,100.109,0.60641512531463,1.7636569098863,1.5286055068172,1.6849303263127,1.3010591429159,2.140623765783
7854,FIJGEM,-4.03,56.885,2.823,152.906,61.119,85.211,69.946,161.772,1.902,2.308,2.562,116.081,179.663,173.552,160.305,133.889,108.924,109.422,0.8662690989148,1.6932754791425,0.77782623095841,2.1729819038439,1.8463929767501,1.7761410347739
7855,GEXQUY,-5.0,86.82,2.823,171.069,60.385,70.48,122.584,117.812,1.838,2.379,2.414,115.432,53.614,101.481,165.85,152.812,105.485,108.745,0.28534012869458,1.8157161151889,0.58157341346904,2.3068188842529,1.1029846943858,2.1472821807929
7856,IZAPUU,-4.59,84.196,2.823,174.099,74.243,60.786,71.577,76.24,1.834,2.288,2.429,74.495,168.422,71.297,156.184,161.863,109.948,109.42,0.18855335221826,1.8242816759939,0.92389619734767,2.0931698011692,0.75612384985732,2.3083149099889
7857,JEYZIX,-4.66,56.075,2.823,171.504,75.836,59.158,136.623,55.541,1.837,2.376,2.408,143.264,174.29,33.073,150.082,164.982,110.69,101.791,0.27139904947037,1.8168410926514,1.1850538996987,2.0593744814406,0.62396694839091,2.3257534794805
7858,KEPFOB,-5.49,82.898,2.823,157.099,92.771,80.882,119.39,124.81,1.882,2.272,2.425,147.2,179.856,147.546,137.9,141.244,112.602,112.602,0.73236153231826,1.7336581514187,1.5232092782744,1.6857691106966,1.5180624598052,1.8910609107404
7859,KUZSIH,-4.34,70.389,2.823,156.07,52.995,86.686,120.954,125.594,1.886,2.407,2.483,173.552,105.232,116.686,164.733,135.85,98.327,105.123,0.76499976033122,1.7238826429584,0.63380512871695,2.3220551369018,1.7295068707107,1.7815989964536
7860,NEVKIJ,-4.79,86.948,2.823,166.656,56.109,61.014,117.277,118.965,1.847,2.447,2.456,78.545,15.104,85.013,163.895,158.073,110.758,105.585,0.42628209040594,1.797134546827,0.67879411982079,2.3509673632139,0.91713173535686,2.2783339044138
7861,OLOMUX,-3.89,88.276,2.823,149.488,109.325,46.645,107.161,58.303,1.922,2.209,2.435,136.021,158.197,110.511,126.939,163.782,101.271,103.513,0.97583555477505,1.6558469041662,1.7656001984159,1.3275303911225,0.68007791303092,2.33810158723
7862,OXTIPC,-4.44,75.88,2.823,155.702,110.377,66.953,143.232,74.454,1.888,2.183,2.285,176.142,176.541,116.747,129.028,157.402,105.065,110.746,0.77687904378647,1.7207565055305,1.6958380628413,1.3746353205918,0.87804117506774,2.1095659968073
7863,REZMIT01,-4.31,24.827,2.823,155.086,92.742,16.89,155.691,92.374,1.891,2.426,2.743,170.387,178.547,161.611,133.424,166.322,103.212,98.43,0.79659780667182,1.7150256366613,1.7619717784827,1.667612500502,0.64862371590459,2.6652084862476
7864,TEQKOQ,-4.03,85.462,2.823,172.825,84.822,60.603,106.733,142.01,1.835,2.056,2.512,106.684,76.501,127.235,158.301,156.744,110.418,108.795,0.22919210544874,1.8206306541416,0.76016599187443,1.9103098347644,0.99183825536322,2.3078996674895
7865,TIFZEO,-3.46,73.744,2.823,156.745,60.763,76.024,157.193,85.981,1.884,2.246,2.336,100.956,4.744,45.243,170.481,147.496,106.337,107.017,0.74384848107311,1.7309377334859,0.37143148966369,2.2150744115009,1.2552694253233,1.970074787882
7866,UMEZAN,-3.62,72.206,2.823,175.685,82.467,47.599,74.359,149.544,1.832,2.132,2.618,71.889,106.105,168.027,156.601,162.48,102.018,99.502,0.13783928925518,1.8268071409806,0.84668515266963,1.9566676396999,0.78811929355092,2.4965560236319
7867,WIJNUB,-0.95,25.726,2.823,162.471,85.336,28.27,22.223,116.832,1.86,1.927,2.75,25.469,157.388,163.292,164.236,164.348,107.552,97.285,0.5602105737161,1.7736302075395,0.52351890805942,1.8545233762086,0.74193308298936,2.6480247922491
7868,WURQOR,-2.4,87.71,2.823,151.424,53.786,67.758,75.211,84.179,1.91,2.282,2.723,44.85,103.039,90.27,172.839,138.957,104.03,108.802,0.9135989303565,1.6773303176332,0.28446931302597,2.2641999050319,1.787990548569,2.0537328935935
7869,XAXPIW,-4.4,88.069,2.823,162.085,84.354,18.49,89.43,103.151,1.861,2.425,2.729,81.827,71.225,49.504,140.41,173.713,104.476,102.802,0.57245427115337,1.7707673781269,1.5454270377684,1.8687643700944,0.2988494761245,2.7125873240543
7870,XEXMIY,-3.13,34.044,2.823,155.743,72.878,43.407,35.328,135.39,1.888,2.358,2.488,16.471,67.22,127.873,148.681,169.079,100.078,100.447,0.77564749745398,1.7213119879015,1.2256941360416,2.014407576652,0.47136487832265,2.4429406770292
7871,XEXMIY,-4.26,69.997,2.823,155.743,72.878,43.407,126.293,109.612,1.888,2.358,2.488,85.775,35.025,25.628,148.681,169.079,100.078,100.447,0.77564749745398,1.7213119879015,1.2256941360416,2.014407576652,0.47136487832265,2.4429406770292
7872,AQOPAZ,-4.89,49.866,2.824,174.761,61.879,68.954,72.017,174.288,1.834,2.408,2.436,63.701,150.648,171.463,162.296,153.648,107.633,109.275,0.16746333991126,1.8263384214832,0.73227176095413,2.2939577302359,1.0813029672356,2.1828604841005
7873,AYOGAX,-4.02,42.939,2.824,166.961,84.467,49.064,24.59,125.597,1.848,2.339,2.588,7.193,26.87,91.04,144.127,161.264,109.039,109.605,0.4169351059934,1.8003524980932,1.3706319397524,1.8953335025084,0.83128650335376,2.4508583699067
7874,CABFAN,-3.99,30.372,2.824,172.897,80.644,38.722,27.481,125.323,1.836,2.314,2.63,12.851,31.832,114.346,149.001,170.822,106.798,107.857,0.22702770656784,1.8219095533123,1.1917634868141,1.9835059343235,0.41949063556219,2.5963296413737
7875,DAMSEQ,-4.7,54.405,2.824,167.917,75.033,51.835,156.701,93.317,1.845,2.374,2.45,138.807,91.427,79.133,150.251,170.673,103.162,102.835,0.38621097097854,1.8041247423324,1.1779820064947,2.0611245455757,0.39706867746061,2.4176096594322
7876,DAYXUX01,-4.21,81.169,2.824,172.598,80.51,60.776,94.307,51.905,1.836,2.206,2.413,106.016,166.982,42.193,154.122,162.897,104.334,111.506,0.23653226987983,1.8206999987108,0.9628227098319,1.9847943040607,0.70964006289311,2.306291391203
7877,ECOJUD,-4.0,48.458,2.824,159.331,42.308,74.263,144.913,57.043,1.873,2.487,2.522,115.947,6.974,32.534,179.5,143.268,102.876,105.075,0.66111031542401,1.7524446213333,0.021702893784456,2.4869053026606,1.508339727043,2.0212360742436
7878,ESUNAH,-3.94,48.966,2.824,161.326,83.229,46.679,34.224,105.926,1.865,2.444,2.588,17.933,4.515,53.004,140.427,161.095,105.762,108.365,0.59714153222885,1.7668183241317,1.556976651841,1.8838682824502,0.83851194432498,2.4483957439974
7879,FISKUQ,-2.93,71.924,2.824,147.869,55.671,77.589,154.527,79.11,1.933,2.434,2.723,122.79,76.259,76.323,154.513,132.806,100.013,100.35,1.0280792693678,1.6369306692393,1.0473655235482,2.1971302783592,1.9977526661125,1.8503278858193
7880,HOSHIG,-4.68,80.992,2.824,162.607,88.744,33.924,99.484,73.966,1.86,2.317,2.6,113.602,139.5,54.921,140.854,178.305,102.715,110.802,0.5559990260904,1.7749549523823,1.4627189815373,1.796925758358,0.07690544138969,2.5988623574719
7881,IJEJIR,-3.29,39.623,2.824,158.497,74.072,51.441,32.774,134.907,1.876,2.327,2.412,25.533,81.08,162.68,150.17,168.653,105.025,105.22,0.68764769263994,1.7454273547779,1.1575155466195,2.0186844130111,0.47456216038192,2.3648540665195
7882,LOHQAA,-5.0,72.519,2.824,166.875,81.643,68.545,152.758,106.548,1.848,2.34,2.475,166.957,159.259,118.942,146.161,150.906,106.02,100.597,0.41963693408752,1.7997246577045,1.3030550202622,1.9436171470147,1.2034535944459,2.1627122892367
7883,MEQRUY,-4.64,71.941,2.824,167.596,63.023,60.176,95.543,138.323,1.846,2.424,2.602,115.744,168.538,148.303,158.336,151.973,102.273,106.263,0.39652728173352,1.8029093473719,0.89485085291069,2.2527800494156,1.222647508905,2.2968537326021
7884,MICJUF,-4.58,31.751,2.824,168.754,93.71,33.675,159.367,92.595,1.843,2.203,2.674,174.865,167.659,108.903,142.322,170.091,106.771,106.226,0.35942526920198,1.8076123688056,1.3465246811508,1.7435826000083,0.46015218486773,2.634110090099
7885,NOWTUO,-4.33,43.502,2.824,175.446,77.481,52.278,163.203,63.643,1.833,2.284,2.592,154.951,89.702,48.555,153.438,159.94,102.621,105.534,0.1455376946448,1.8272131182316,1.0213270614509,2.0429260959585,0.88906636650615,2.4347535801283
7886,OXESAM,-4.64,77.762,2.824,154.982,93.289,43.822,102.477,137.935,1.892,2.441,2.58,103.349,102.873,151.494,132.779,160.437,104.022,105.188,0.80013241142454,1.7144830486733,1.7916423568823,1.6578596638514,0.86389531587618,2.4310666143089
7887,PYCXFE,-3.27,86.733,2.824,174.295,89.626,75.275,101.225,26.328,1.834,2.118,2.22,110.769,173.47,5.427,149.867,159.393,101.415,97.837,0.18231167568878,1.8249160125626,1.0632549463492,1.8317786217401,0.78134233559513,2.0779567258744
7888,RITWEX,-3.04,68.02,2.824,173.668,88.249,69.174,19.348,103.934,1.835,2.046,2.342,21.372,145.71,112.225,155.008,158.34,103.75,109.447,0.20238109757145,1.8238056067865,0.86441804517072,1.8544264458811,0.86442754016722,2.1766324971847
7889,SORDUY,-3.02,43.446,2.824,135.559,28.267,98.858,113.931,134.089,2.028,2.609,2.693,137.164,119.026,127.744,152.891,118.747,104.985,105.67,1.4199537384872,1.4479348675117,1.1888814759976,2.3223784868168,2.3610929717775,1.2951791299365
7890,TOLMAK,-3.73,28.005,2.824,167.912,81.663,35.467,21.539,121.293,1.846,2.378,2.664,0.214,8.065,85.673,145.022,168.784,102.926,104.564,0.38657782286398,1.8050688593153,1.3632167084799,1.9484671425819,0.51817005259045,2.6131199353643
7891,URUVEK,-3.85,1.159,2.824,167.362,52.298,49.393,49.393,151.068,1.846,2.509,2.643,29.549,115.645,158.856,163.756,157.866,101.676,101.676,0.40388716309343,1.8012748706092,0.70183874706477,2.4088385942438,0.99581370849156,2.4482246747348
7892,WONZII,-3.51,57.947,2.824,172.492,73.825,56.455,32.346,99.981,1.837,2.284,2.599,2.275,92.396,93.939,156.692,155.749,101.575,97.779,0.24003091201881,1.8212507134591,0.90371881762335,2.0976053724839,1.0674996563157,2.369650920234
7893,BINJIR,-2.75,85.66,2.825,174.864,91.022,82.395,63.4,46.666,1.835,2.105,2.124,71.118,127.275,42.015,149.289,157.222,98.941,106.998,0.16426940246837,1.8276325022861,1.0750403153442,1.8097826721418,0.82233121260338,1.9583532308494
7894,CHXAMH04,-3.06,36.939,2.825,171.865,88.105,32.541,28.702,126.768,1.838,2.143,2.675,12.8,51.355,167.937,149.81,173.413,99.508,105.611,0.2600879850797,1.8195049436638,1.0776484696425,1.8523290139382,0.30685395373425,2.6573418393345
7895,COVPIN03,-3.26,46.53,2.825,166.208,79.615,36.695,42.478,106.372,1.85,2.143,2.662,59.187,154.763,137.599,157.226,167.001,107.455,101.899,0.44103603975781,1.7966600155941,0.82954933890078,1.9759293748333,0.5987744366913,2.5937835634387
7896,COVPIN04,-3.32,47.536,2.825,166.822,80.607,39.124,42.317,106.978,1.849,2.128,2.649,58.176,156.9,134.336,157.248,166.001,107.572,105.139,0.42152952074853,1.8003093798393,0.82298942806856,1.9624149411598,0.64080624091464,2.5703245634754
