,Refcode,ΔE,P1/P2,O…O,O-H-O,O_H1-O_H3,O_H1-O_H4,O_H2-O_H3,O_H2-O_H4,min H…O,min H…H,H1…H4,H-O-H-H3,H-O-H-O,H-O-H-H4,O-H1-H3,O-H1-H4,H1-O-H2,H3-O-H4,R(H1O),r(H1O),R(H1H3),r(H1H3),R(H1H4),r(H1H4)
2585,ILITAA,1.1052007211538,46.548,3.786,141.286,94.358,44.227,23.625,134.091,2.959,2.409,3.816,173.877,173.59,172.607,158.015,142.343,110.42,110.515,1.8506572317298,2.308841443375,0.90184250119722,2.2338220840153,2.3313205624015,3.0210594888754
2586,MEBQUG,0.73731490384615,76.546,3.786,130.116,93.711,106.086,54.899,143.674,3.069,2.429,3.527,165.173,149.581,162.395,141.966,118.868,106.885,108.216,2.3469916568882,1.9774709005437,1.4965772970203,1.9131903705704,3.0887148981321,1.7028121675796
2590,AKIHIN,1.5636574519231,0.0,3.787,117.647,75.41,180.0,180.0,75.41,3.223,2.576,2.899,1.932,1.282,1.282,132.661,99.982,104.59,104.59,2.8550082934091,1.4955456009648,1.8943286623154,1.7456502854611,2.8551156847735,0.50250913082297
2592,LEQKID,1.0765432692308,0.0,3.787,113.258,75.471,180.0,180.0,75.471,3.283,2.631,3.031,27.219,18.838,18.838,125.975,95.744,104.529,104.529,3.0162105655874,1.2963652355873,2.1291982813359,1.545534107924,3.0157813625323,0.30335420452433
2593,QANPAY,0.52808653846154,16.163,3.787,150.677,112.689,0.279,14.798,112.689,2.89,2.383,3.786,75.453,115.777,115.887,153.72,158.111,112.65,112.65,1.4153268768866,2.5197122517387,1.0550928645657,2.1366955906592,1.4114573119187,3.5130591023538
2594,QOHWIU,1.3894290865385,0.0,3.787,125.057,77.139,180.0,180.0,77.139,3.128,2.597,2.684,21.221,13.356,13.356,140.997,107.427,102.861,102.861,2.5605214417499,1.7966952847767,1.6344507285375,2.0181624850302,2.5608025290262,0.8038323253845
2598,DEHCAX,0.66365745192308,54.77,3.788,114.484,72.521,177.943,128.102,69.763,3.267,2.626,3.028,42.883,46.689,46.929,129.0,96.86,109.456,109.488,2.9732216883544,1.3539725964359,2.040785294786,1.6525953468969,3.0063224611852,0.36167562728698
2600,ETONIK,1.3065432692308,89.033,3.788,115.971,70.479,76.08,60.932,72.302,3.246,2.668,3.931,114.639,120.086,107.331,131.084,114.986,108.999,106.546,2.9182053216541,1.4214758881773,2.0109968271594,1.7533156478954,3.5631017396764,1.6604418064825
2601,NEFMAM,0.89288581730769,27.72,3.788,93.378,95.502,24.354,24.354,132.367,3.597,3.424,3.589,72.894,88.863,94.884,91.954,108.128,111.593,111.593,3.5907503072746,0.21194629227021,3.4220090263093,0.1167485497019,3.4108556530331,1.1166846977425
2604,EYIJAX,0.22731490384615,83.231,3.789,127.713,89.612,82.702,150.208,100.949,3.099,2.428,3.68,49.38,40.141,56.125,141.592,123.334,105.47,106.439,2.4515716759453,1.8956785902949,1.508412477891,1.9025971188201,3.074571616507,2.0222288137027
2605,GAFDIB,1.0857716346154,0.0,3.789,111.13,67.973,180.0,180.0,67.973,3.316,2.696,3.099,14.42,10.169,10.169,125.562,93.742,112.027,112.027,3.0930484517033,1.1953690958929,2.1931600374216,1.567949313676,3.0923930730394,0.20225251993
2607,MIZFUX,1.1144290865385,67.804,3.789,127.479,88.297,64.707,41.193,148.16,3.102,2.494,3.9,179.663,165.559,177.672,140.212,126.35,106.333,106.969,2.4616740229371,1.8874758289305,1.596032248646,1.9164334220844,3.1411042512724,2.3115934077252
2608,QIDQOM,1.0021141826923,9.029,3.789,79.897,16.025,123.947,93.75,16.025,3.834,3.699,4.019,83.48,87.473,75.057,94.369,72.223,108.586,108.586,3.7745499823686,-0.67255366373343,3.6882511324076,0.2817881904805,3.8271009085092,-1.2270532327851
2609,SUYWIU,0.37442908653846,43.417,3.789,121.988,78.726,136.665,161.765,94.891,3.168,2.538,2.949,20.982,20.096,34.232,137.535,108.914,100.279,98.152,2.6869679134436,1.6782215086586,1.7135045700142,1.8722569504586,2.7897722325729,0.95591416474774
2611,YISTUS,0.38942908653846,41.063,3.789,116.293,71.768,138.566,34.821,74.569,3.243,2.63,3.145,163.711,165.116,152.865,131.627,102.712,104.535,106.799,2.9074810200285,1.4365246667475,1.9658859172084,1.747052535135,3.0679112635269,0.69205886969602
2612,GULVOA,1.1886574519231,0.487,3.79,84.746,19.748,89.707,89.707,160.843,3.75,3.45,4.739,179.67,179.827,179.88,99.87,85.907,109.45,109.45,3.7342445142371,-0.34339177027176,3.3989372847824,0.59137579770915,4.7269132304849,-0.33824888982313
2613,LEFBUT10,0.75154326923077,77.491,3.79,124.962,73.739,37.47,78.032,97.39,3.133,2.728,3.978,147.339,133.137,125.016,139.457,130.499,100.763,109.489,2.5675946156961,1.7953124768263,1.7732505870858,2.0730572484618,3.0249400213531,2.5834515414879
2615,QUNCAF,1.2157716346154,0.0,3.79,113.825,70.409,180.0,180.0,70.409,3.279,2.659,3.018,12.42,8.573,8.573,128.563,96.305,109.591,109.591,2.999575099468,1.3245339643254,2.0791337709851,1.657553547355,2.9997452513958,0.33143992929126
2617,GUKTIP,0.82788581730769,55.693,3.791,100.218,42.662,110.955,115.344,22.794,3.487,3.077,3.758,54.389,56.189,42.23,115.998,94.02,100.314,108.828,3.4316959240198,0.61857261907241,2.7656363631538,1.3487714805708,3.7487539666781,0.26345340634566
2619,OXESAM,1.2665432692308,0.0,3.791,121.018,75.978,180.0,180.0,75.978,3.182,2.615,2.803,23.615,15.48,15.48,135.983,103.342,104.022,104.022,2.7269913559709,1.6397079448671,1.8170896845493,1.8805345193068,2.7273469628982,0.64682883668693
2620,POCMEB,0.84154326923077,0.0,3.791,116.295,75.03,180.0,180.0,75.03,3.245,2.672,2.943,34.368,23.641,23.641,129.342,98.689,104.97,104.97,2.9092239242712,1.4375121420176,2.0664598955951,1.6939089408516,2.9092229199626,0.44460207147982
2621,WOLKIT,0.47674399038462,0.0,3.791,153.285,180.0,72.915,72.915,180.0,2.877,2.04,3.268,88.007,88.007,124.97,140.645,151.136,107.085,107.085,1.2933635992159,2.5698909704934,1.2936117644955,1.5773929766417,1.5775688861684,2.8620098548736
2622,KEDQUH,1.1407716346154,0.0,3.792,113.919,70.063,180.0,180.0,70.063,3.279,2.673,3.016,15.901,11.006,11.006,128.61,96.406,109.937,109.937,2.9973980206155,1.3294533109555,2.0887131345893,1.6679947366206,2.9971688219886,0.33650416416389
2625,DUFDEO,1.3815432692308,0.0,3.793,114.564,75.75,180.0,180.0,75.75,3.271,2.598,2.997,17.584,11.975,11.975,128.138,97.027,104.25,104.25,2.9749662783075,1.3597855135767,2.0433935483624,1.604414786304,2.9744883697532,0.36664415746456
2627,LUVMEV,1.1836574519231,29.368,3.793,120.098,86.602,163.706,147.271,52.74,3.197,2.486,3.112,0.656,10.238,9.851,131.947,102.054,111.07,108.419,2.7659450566452,1.6032332779792,1.8489959855564,1.661749032013,3.0433841785402,0.6498897920504
2628,MIRKAZ,1.2707716346154,0.0,3.793,115.653,70.084,180.0,180.0,70.084,3.256,2.658,2.965,1.728,1.178,1.178,131.125,98.08,109.916,109.916,2.9350640595482,1.4095868069574,2.0022089011577,1.7481771981481,2.9355657962824,0.41674747233437
2630,FEQMIA,0.82654326923077,0.0,3.794,116.527,78.04,180.0,180.0,78.04,3.245,2.651,2.939,37.348,25.638,25.638,128.634,98.933,101.96,101.96,2.9033793685671,1.4492802497029,2.0708289607867,1.6551339568648,2.9033516790619,0.45636611145919
2632,HOPFEY,1.4202007211538,74.505,3.794,119.867,85.99,64.828,64.828,167.044,3.201,2.44,3.749,115.02,115.876,131.64,132.97,122.539,105.088,105.088,2.7758550667849,1.5940607416924,1.7853740954505,1.6631414068847,3.1605026827937,2.0164879846043
2633,UDAWIG,1.5052007211538,56.346,3.794,128.98,89.504,21.449,56.302,99.548,3.09,2.422,3.86,141.886,135.276,128.036,143.73,137.988,107.277,101.887,2.4020596680434,1.943761649781,1.4328336795729,1.952708797205,2.5834448693015,2.8679980138208
2634,VUXTAK,0.78520072115385,62.837,3.794,122.491,91.99,134.689,51.77,60.995,3.167,2.443,3.381,95.964,107.819,99.375,133.001,107.25,106.871,106.743,2.6712879670151,1.7012082756913,1.786668013469,1.6661531771259,3.2289224322097,1.0026070649924
2635,XOCFAW,1.8244290865385,0.0,3.794,118.467,79.738,180.0,180.0,79.738,3.219,2.522,2.881,1.825,1.195,1.195,132.722,100.83,100.262,100.262,2.8297964739394,1.5343444580927,1.8527977571207,1.7110302367897,2.8296865189581,0.5413272618544
2636,YIXXIO,1.2736574519231,0.0,3.794,118.554,71.627,180.0,180.0,71.627,3.218,2.649,2.879,10.385,6.939,6.939,134.337,100.917,108.373,108.373,2.8265850410146,1.5381615669079,1.8946749125547,1.8513260047155,2.8268974809695,0.54524456172295
2638,DEHCAX,1.1336574519231,25.342,3.795,117.931,83.976,154.19,160.569,64.306,3.227,2.539,3.042,16.329,6.115,2.017,129.533,101.717,109.42,109.5,2.851094277137,1.5115523222426,1.9582243175962,1.6161307255216,2.9786126271261,0.61776275181098
2639,GAHFUS,1.2452007211538,86.154,3.795,124.776,93.151,91.205,129.447,27.405,3.14,2.36,3.588,36.949,41.178,24.318,137.361,119.558,103.88,107.329,2.5791589386668,1.7909604041114,1.5986093854262,1.7361013889826,3.1210461056952,1.7699760467658
2640,HIZCOJ,0.32942908653846,7.112,3.795,122.637,88.959,166.049,17.816,87.651,3.166,2.43,2.969,154.779,162.028,164.491,135.245,104.513,105.955,104.254,2.6661022086677,1.707470354922,1.710906374052,1.7256011645883,2.8742616031251,0.74403040045451
2641,NAXHOL,1.4944290865385,54.897,3.795,119.611,79.794,43.835,48.139,102.834,3.205,2.538,4.07,124.726,129.724,122.551,133.891,124.409,105.848,109.726,2.7864272674599,1.5836186672163,1.8290351360769,1.7595665577056,3.3578507051897,2.2999431822671
2642,FIDQEP,1.0709723557692,8.495,3.796,131.483,115.795,5.942,5.942,108.659,3.065,2.288,3.789,132.78,150.708,148.143,134.309,142.797,112.015,112.015,2.29615177236,2.0302492552117,1.6372539453171,1.5982313720308,2.2909840678991,3.0179319078854
2643,HESJEX,0.068657451923077,34.838,3.796,116.47,75.33,46.625,168.653,75.525,3.248,2.584,4.007,10.983,10.5,0.78,131.113,122.101,111.526,105.246,2.9075052337839,1.4477283293212,1.9468223423975,1.699099398841,3.3943803749192,2.1293733515669
2646,NELPEZ01,1.2536574519231,8.353,3.796,116.268,75.578,174.818,173.001,68.485,3.25,2.597,2.976,21.068,16.065,14.394,130.468,98.687,108.748,106.748,2.9143846816048,1.4383538951272,1.9757159690225,1.6855133964907,2.941859867715,0.44948472580055
2647,RIGZEM,0.55654326923077,0.0,3.796,114.955,76.998,180.0,180.0,76.998,3.269,2.699,2.989,41.844,29.265,29.265,126.424,97.423,103.002,103.002,2.9638043002039,1.3792117567992,2.1717372761197,1.6025474106909,2.9639503286676,0.38615987517011
2648,TERQIR,0.94097235576923,26.307,3.796,179.151,145.255,42.029,98.006,149.246,2.803,2.062,3.605,138.982,111.735,179.539,164.505,169.147,107.375,108.858,0.041532900589126,2.8026922803206,0.55087213039105,1.9870540747444,0.67878499600176,3.540519160971
2651,CEJYAR,1.4815432692308,29.18,3.797,117.963,83.319,157.283,157.283,83.319,3.228,2.564,2.937,11.165,0.0,7.664,129.446,101.746,97.361,104.759,2.8511328730178,1.5136133391316,1.9799816442196,1.6290391918408,2.8754983006453,0.59789507690397
2652,CEKPAJ,0.92442908653846,34.799,3.797,128.206,87.337,144.522,169.867,74.952,3.102,2.442,2.916,13.386,10.321,21.837,143.56,112.364,100.978,101.632,2.4375271850602,1.9185581101683,1.4505007810513,1.9645384913942,2.6966738901195,1.1095070663803
2653,GOKBIS,1.3730865384615,89.258,3.797,128.04,88.835,105.175,91.59,19.809,3.104,2.436,3.234,107.074,99.683,79.854,142.513,120.729,101.244,110.885,2.4446506443227,1.9127203735027,1.4825043078848,1.9329451562584,2.7799261955081,1.652503055225
2654,ILALEM,1.2407716346154,6.41,3.797,69.833,12.763,122.233,122.233,126.286,4.023,4.004,4.983,169.801,170.94,173.202,84.0,67.381,111.381,111.381,3.7763568884124,-1.386959859311,3.9820656690546,-0.41853196692368,4.5997212395992,-1.9164690234857
2656,YAXFAH,1.5965432692308,0.0,3.797,114.228,75.91,180.0,180.0,75.91,3.28,2.575,3.012,0.6,0.407,0.407,128.06,96.729,104.09,104.09,2.9910965539378,1.3460094371963,2.0274664263346,1.5874523268704,2.9912517475122,0.35292631384621
2657,ZOQHEU01,1.5865432692308,0.0,3.797,117.547,77.159,180.0,180.0,77.159,3.234,2.568,2.911,10.578,7.025,7.025,131.94,99.943,102.841,102.841,2.8673671125061,1.4956476330067,1.9101942933444,1.7163279877909,2.8672768306507,0.50263761937778
2659,HEKXAW,1.2557716346154,0.0,3.798,111.964,70.391,180.0,180.0,70.391,3.313,2.659,3.083,8.552,5.958,5.958,126.25,94.582,109.609,109.609,3.0725392920992,1.239141355337,2.1443362027472,1.5722923549988,3.0731468075394,0.24628783833217
2662,WIHMIK,1.1886574519231,0.0,3.798,114.998,73.584,180.0,180.0,73.584,3.27,2.643,2.989,20.907,14.321,14.321,128.982,97.474,106.416,106.416,2.9636747013684,1.381858264971,2.0545192139178,1.6626484293568,2.9636054267051,0.38879798713972
2664,TERQIR,0.58654326923077,0.0,3.799,125.601,180.0,72.625,72.625,180.0,3.134,2.68,2.757,27.373,27.373,41.696,108.07,140.292,107.375,107.375,2.5482259434108,1.8244178636836,2.547817766612,0.83127891115819,1.761379035943,2.1209886590315
2665,XIXQON,1.5509723557692,0.0,3.799,150.425,109.474,0.0,0.0,109.474,2.904,2.251,3.799,171.322,176.978,176.978,167.147,157.837,109.474,109.474,1.4333052991674,2.5256389131027,0.50073593988165,2.1945989425202,1.4331454235672,3.5183085701667
2667,CISTEG,1.3807716346154,0.0,3.8,114.254,72.308,180.0,180.0,72.308,3.283,2.631,3.014,4.083,2.794,2.794,128.853,96.774,107.692,107.692,2.9932206463892,1.3485989626384,2.0489123182756,1.6504906276675,2.9929596755566,0.35551143510744
2670,OXOJUH,1.4786574519231,0.0,3.8,113.226,74.154,180.0,180.0,74.154,3.297,2.604,3.045,4.444,3.044,3.044,127.115,95.79,105.846,105.846,3.0297995127749,1.3002014891503,2.0764972571602,1.5712972796407,3.0294654188906,0.30718768814214
2671,REXCUS,1.5994290865385,0.0,3.8,120.033,80.516,180.0,180.0,80.516,3.205,2.547,2.841,19.866,12.976,12.976,133.955,102.418,99.484,99.484,2.774687985064,1.6040983715289,1.833547507177,1.7678553501135,2.7745341488591,0.61093474022563
2672,SUYVAK,0.20077163461538,42.827,3.8,102.167,61.372,159.592,66.882,53.047,3.464,2.978,3.496,84.225,94.908,89.401,113.885,86.712,107.934,109.925,3.3861897146976,0.73007891085582,2.7229640493905,1.2057988164395,3.4902450627445,-0.20051284743717
2673,TACETZ03,1.4136574519231,0.0,3.8,113.234,72.721,180.0,180.0,72.721,3.297,2.623,3.046,1.493,1.026,1.026,127.468,95.801,107.279,107.279,3.0296179408664,1.3006245162923,2.0818572978573,1.5956187487487,3.0304012662024,0.3078703717459
2679,IYORET,0.88520072115385,58.472,3.802,128.252,93.276,41.84,128.737,121.831,3.106,2.362,3.783,47.659,48.161,61.949,142.194,134.747,103.26,102.8,2.4391272637545,1.9229909493311,1.4478818961008,1.8661945276266,2.6867707217181,2.6631470272816
2680,PATFAR,0.045771634615385,66.031,3.802,121.126,76.657,114.603,163.688,76.657,3.192,2.585,3.451,23.64,20.299,34.995,136.634,111.001,112.585,112.585,2.7324560625743,1.6500145048153,1.7750063591147,1.8792491652526,3.2217644663792,1.2367840244669
2681,AFEMEE,1.4236574519231,0.0,3.803,113.527,73.172,180.0,180.0,73.172,3.296,2.621,3.04,3.855,2.644,2.644,127.715,96.098,106.828,106.828,3.0220103311717,1.3157011660295,2.0733771935469,1.6033552361469,3.0227986246435,0.32293726148167
2690,ROKSOZ01,0.23865745192308,25.144,3.803,118.976,80.841,39.905,166.109,80.841,3.222,2.519,4.059,2.731,0.721,6.396,133.029,124.898,112.737,112.737,2.8186787618963,1.5608760480048,1.8414102038443,1.7188861105897,3.3290775271057,2.3222238950023
2691,TOXDAN,1.5223149038462,19.211,3.803,128.379,90.26,160.312,157.108,54.902,3.106,2.404,2.87,14.015,13.972,9.198,143.15,110.251,108.096,104.248,2.4348588348274,1.9283927127177,1.4417320252283,1.9237007998728,2.6925917963554,0.99340294855597
2692,AFEMEE02,1.3286574519231,0.0,3.804,114.704,71.909,180.0,180.0,71.909,3.281,2.644,3.004,7.689,5.261,5.261,129.43,97.23,108.091,108.091,2.9807196078183,1.3712299659677,2.0422285704503,1.6792970154313,2.9801150187427,0.37806146995468
2693,NIWLOV,1.1907716346154,0.0,3.804,109.952,68.172,180.0,180.0,68.172,3.349,2.692,3.152,3.52,2.49,2.49,124.168,92.726,111.828,111.828,3.1479890719356,1.1427886081748,2.2273456490014,1.5118847045574,3.148433183836,0.14990826168118
2694,OXUVUA,1.2865432692308,38.265,3.804,131.679,83.091,156.445,149.592,56.109,3.071,2.527,2.775,27.021,28.378,20.867,148.809,114.066,103.58,108.562,2.2936744739442,2.0420818807229,1.3087147080498,2.1617110845194,2.5337868009596,1.131613647533
2696,AFEMEE03,1.3286574519231,0.0,3.805,112.396,71.129,180.0,180.0,71.129,3.314,2.65,3.076,2.088,1.448,1.448,126.702,95.029,108.871,108.871,3.064033712689,1.2626533203953,2.124650174161,1.583780804732,3.0641588057441,0.26964200930342
2697,AFEMEE04,1.3807716346154,0.0,3.805,112.416,72.204,180.0,180.0,72.204,3.314,2.634,3.075,0.54,0.374,0.374,126.5,95.048,107.796,107.796,3.0635927768713,1.2637227929819,2.1173589708658,1.566763220303,3.0630730992582,0.27057011771609
2699,ODAZIC,0.11654326923077,51.938,3.805,120.012,81.497,44.505,152.811,103.588,3.21,2.59,4.017,60.888,49.665,58.764,132.585,125.165,101.333,97.26,2.7796053347656,1.6055821943901,1.9069503531009,1.7526095831098,3.2838849200252,2.3135230346878
2702,QANPOM,1.4552007211538,75.986,3.806,120.192,85.718,75.08,18.47,85.718,3.209,2.455,3.588,165.464,165.408,147.343,133.425,121.401,96.945,96.945,2.7736831960166,1.6138037452352,1.7830046421822,1.6875779821853,3.0625076332768,1.8694360101703
2703,RAVFEA,1.2986574519231,0.0,3.806,112.017,71.186,180.0,180.0,71.186,3.32,2.654,3.089,7.118,4.95,4.95,126.136,94.676,108.814,108.814,3.0778812502655,1.2446071706622,2.1434222099071,1.565074193154,3.0787186394451,0.25181846463988
2704,RAVFOK,0.505,47.461,3.806,98.801,41.588,91.934,71.731,148.809,3.526,3.249,3.418,95.228,102.887,119.421,113.243,98.512,103.937,106.478,3.4844838576541,0.53948887453573,2.9853093092127,1.2821580746258,3.3803503353575,0.50592055725059
2706,SAJXAC,1.7615432692308,0.0,3.806,116.636,79.348,180.0,180.0,79.348,3.256,2.539,2.947,3.753,2.495,2.495,130.327,99.108,100.652,100.652,2.910449592687,1.4597325674342,1.9356408059549,1.6431115818234,2.9098433814345,0.46649811952674
2707,LUSYIJ,0.84788581730769,40.675,3.807,82.997,33.71,119.641,135.892,112.545,3.798,3.787,4.711,126.876,118.492,121.003,95.5,78.314,109.506,109.457,3.7696660434857,-0.46305714613989,3.7695654032165,0.36296786479409,4.6133519545106,-0.95420372238489
2708,LICFOT,1.3736574519231,21.274,3.808,115.711,76.488,159.109,178.336,70.781,3.271,2.594,3.038,13.901,9.392,2.633,129.531,99.308,105.176,107.664,2.9471505501951,1.419064704122,2.0007011475542,1.6510696285061,2.9979990873317,0.49137101294078
2710,YOCRUF,0.27865745192308,0.0,3.808,113.823,69.779,180.0,180.0,69.779,3.297,2.826,3.035,44.129,31.707,31.707,126.342,96.408,110.221,110.221,3.0160876894101,1.3316996845344,2.2763263193394,1.6746983274258,3.0160383685154,0.33872933094586
2711,YUXHAC,1.3773149038462,79.58,3.808,121.111,77.772,52.241,69.922,77.772,3.199,2.578,3.883,127.647,123.442,110.459,136.275,125.615,107.023,107.023,2.7388811170276,1.6529159769298,1.7819079264065,1.86303197552,3.1566783799397,2.2612099870691
2713,IYORAP,1.2930865384615,87.933,3.809,122.584,90.966,76.934,76.934,179.873,3.181,2.401,3.695,114.171,110.125,126.913,134.953,121.63,102.974,102.974,2.6803195619678,1.7130814474896,1.699155493624,1.6963701272091,3.1461168360933,1.9377754910335
2714,KAQJIY,0.81865745192308,84.391,3.809,125.224,81.823,52.419,91.936,61.052,3.149,2.62,4.05,50.374,64.618,56.556,138.345,126.724,106.911,106.936,2.572428716067,1.8162630593484,1.7413666021636,1.957560307339,3.2461772271648,2.4217418132073
2715,CURTUG,1.4265432692308,0.0,3.81,117.832,77.62,180.0,180.0,77.62,3.244,2.594,2.915,19.277,12.868,12.868,131.754,100.303,102.38,102.38,2.8687352407907,1.5145607014067,1.9351522381119,1.727432144928,2.8679975912339,0.52135862578148
2719,NIQXER,1.4544290865385,42.803,3.81,117.367,74.897,44.068,42.262,119.201,3.25,2.607,4.104,149.2,150.771,143.785,132.249,122.541,108.465,108.778,2.8862609552179,1.493987181466,1.9297792512472,1.7528265862474,3.459699687122,2.2075538668236
2720,WODSUF,1.4986574519231,0.0,3.81,113.706,74.618,180.0,180.0,74.618,3.301,2.606,3.04,0.91,0.622,0.622,127.605,96.306,105.382,105.382,3.022463258769,1.32714612963,2.0645680457044,1.5902184707317,3.0216063543112,0.33390872942455
2721,BIJTOF,1.1886574519231,32.116,3.811,120.335,78.904,175.676,148.561,66.173,3.212,2.559,2.904,22.79,25.828,24.985,135.13,102.57,109.546,104.42,2.7722360579676,1.6222364929023,1.8053760048572,1.8135871859621,2.8343935816949,0.63200397470817
2725,TIFZEO,0.79654326923077,83.389,3.811,121.935,76.756,107.794,41.873,122.256,3.192,2.666,3.061,116.512,128.078,148.097,135.939,116.896,107.017,107.002,2.7088867290522,1.688430244092,1.8539999103812,1.9157871312614,2.7298889159131,1.3847120663788
2731,MIFVUS,1.6588581730769,80.894,3.812,126.523,97.585,59.072,59.072,168.881,3.137,2.325,3.845,131.167,126.993,141.324,138.289,128.188,112.726,112.726,2.5209497246169,1.8669712065144,1.5469938214248,1.7356368043094,3.0221176891216,2.3771473814424
2733,WEPLOT,1.1802007211538,76.226,3.812,130.372,87.396,71.164,46.143,77.429,3.093,2.491,3.513,162.514,152.581,131.816,145.343,131.425,108.561,108.684,2.3564173533073,2.0034835305119,1.416537916316,2.0490244829282,2.6341262545493,2.3243381585075
2734,YOFHEI,0.89865745192308,0.0,3.812,122.487,67.473,180.0,180.0,67.473,3.186,2.757,2.781,17.131,11.36,11.36,139.332,104.96,112.527,112.527,2.6874334805847,1.7112268369308,1.7966676443188,2.0911801395045,2.6867415665274,0.71790024007096
